commit	strategy	model_name	n_free_params	n_subjects	n_opt_steps	lr	noise_sigma	spectral_loss	free_energy	theta_map	wall_time	status
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1311.0859375	-1314.3048133248683	[0.9436455965042114, 0.8882981538772583]	18.77984503505286	ok
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1313.515380859375	-1316.7342566842433	[0.945450484752655, 0.8909938335418701]	18.817279753042385	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1792.3577880859375	-1795.5766639108058	[0.0, -0.04800288751721382]	22.82328980998136	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1793.1585693359375	-1796.3774451608058	[0.0, 0.04788154363632202]	22.751471950905398	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.2465209960938	-545.4653968209619	[0.5940947532653809, -7.526988338213414e-05]	28.56835160695482	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.3633422851562	-545.5822181100244	[0.5939122438430786, -7.525258843088523e-05]	27.50484919792507	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.53732299804688	-224.75619882291508	[-0.9999992251396179, 6.097866207710467e-05]	18.76474977808539	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.5430908203125	-224.7619666451807	[-0.9999992251396179, 6.098035009927116e-05]	18.56716017809231	ok
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1311.0859375	-1314.3048133248683	[0.9436455965042114, 0.8882981538772583]	20.76688972802367	ok
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1313.515380859375	-1316.7342566842433	[0.945450484752655, 0.8909938335418701]	21.398564034025185	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1792.3577880859375	-1795.5766639108058	[0.0, -0.04800288751721382]	25.6010434810305	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1793.1585693359375	-1796.3774451608058	[0.0, 0.04788154363632202]	25.45625340892002	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.2465209960938	-545.4653968209619	[0.5940947532653809, -7.526988338213414e-05]	25.0287195519777	ok
ed2de53	baseline_adam_2params	liley	2	2	100	0.01	0.001	542.3633422851562	-545.5822181100244	[0.5939122438430786, -7.525258843088523e-05]	25.109719388885424	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.53732299804688	-224.75619882291508	[-0.9999992251396179, 6.097866207710467e-05]	17.008169711916707	ok
ed2de53	baseline_adam_2params	cmc	2	2	100	0.01	0.001	221.5430908203125	-224.7619666451807	[-0.9999992251396179, 6.098035009927116e-05]	16.697950961999595	ok
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1311.0859375	-1314.3048133248683	[0.9436455965042114, 0.8882981538772583]	18.47064136597328	ok
ed2de53	baseline_adam_2params	rrw	2	2	100	0.01	0.001	1313.515380859375	-1316.7342566842433	[0.945450484752655, 0.8909938335418701]	18.68242279801052	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1792.3577880859375	-1795.5766639108058	[0.0, -0.04800288751721382]	22.275811490020715	ok
ed2de53	baseline_adam_2params	cbei	2	2	100	0.01	0.001	1793.1585693359375	-1796.3774451608058	[0.0, 0.04788154363632202]	22.544873245991766	ok
ed2de53	uniform_cmc_config	liley	2	2	150	0.05	0.0002	546.0693969726562	-549.2882727975244	[0.6653690934181213, -8.549807716917712e-06]	30.768084530020133	ok
ed2de53	uniform_cmc_config	liley	2	2	150	0.05	0.0002	546.1009521484375	-549.3198279733057	[0.6653521060943604, -8.546850040147547e-06]	30.622785391984507	ok
ed2de53	uniform_cmc_config	cmc	2	2	150	0.05	0.0002	18.698802947998047	-21.917678772866246	[-2.4220056533813477, -1.2218607480463106e-05]	21.167120428057387	ok
ed2de53	uniform_cmc_config	cmc	2	2	150	0.05	0.0002	18.700441360473633	-21.919317185341832	[-2.422036647796631, -1.2218784831929952e-05]	21.126774091972038	ok
ed2de53	uniform_cmc_config	rrw	2	2	150	0.05	0.0002	680.0901489257812	-683.3090247506494	[4.833093166351318, 4.919867515563965]	23.78559519792907	ok
ed2de53	uniform_cmc_config	rrw	2	2	150	0.05	0.0002	680.1023559570312	-683.3212317818994	[4.83309268951416, 4.91978120803833]	23.811741273966618	ok
ed2de53	uniform_cmc_config	cbei	2	2	150	0.05	0.0002	1907.6282958984375	-1910.8471717233058	[0.0, -0.025629302486777306]	29.41961559804622	ok
ed2de53	uniform_cmc_config	cbei	2	2	150	0.05	0.0002	1909.8685302734375	-1913.0874060983058	[0.0, -0.005001615732908249]	28.522520710946992	ok
ed2de53	uniform_cmc_config	liley	2	2	150	0.05	0.0002	546.0693969726562	-549.2882727975244	[0.6653690934181213, -8.549807716917712e-06]	31.13437410304323	ok
ed2de53	uniform_cmc_config	liley	2	2	150	0.05	0.0002	546.1009521484375	-549.3198279733057	[0.6653521060943604, -8.546850040147547e-06]	31.189126525074244	ok
ed2de53	uniform_cmc_config	cmc	2	2	150	0.05	0.0002	18.698802947998047	-21.917678772866246	[-2.4220056533813477, -1.2218607480463106e-05]	21.353120343992487	ok
ed2de53	uniform_cmc_config	cmc	2	2	150	0.05	0.0002	18.700441360473633	-21.919317185341832	[-2.422036647796631, -1.2218784831929952e-05]	21.48420264397282	ok
ed2de53	uniform_cmc_config	rrw	2	2	150	0.05	0.0002	680.0901489257812	-683.3090247506494	[4.833093166351318, 4.919867515563965]	23.72858548304066	ok
ed2de53	uniform_cmc_config	rrw	2	2	150	0.05	0.0002	680.1023559570312	-683.3212317818994	[4.83309268951416, 4.91978120803833]	23.69146643206477	ok
ed2de53	uniform_cmc_config	cbei	2	2	150	0.05	0.0002	1907.6282958984375	-1910.8471717233058	[0.0, -0.025629302486777306]	28.651197273051366	ok
ed2de53	uniform_cmc_config	cbei	2	2	150	0.05	0.0002	1909.8685302734375	-1913.0874060983058	[0.0, -0.005001615732908249]	28.66049616597593	ok
ed2de53		liley	2	0	150	0.05	0.0002	1014.5175170898438	-1017.7363929147119	[4.966701984405518, -2.3230370061355643e-05]	30.899645686964504	ok
ed2de53		cmc	2	0	150	0.05	0.0002	34.46210861206055	-37.680984436928746	[-2.426945924758911, -1.1300765436317306e-05]	21.550169712980278	ok
ed2de53		rrw	2	0	200	0.09	0.0002	397.43353271484375	-400.6524085397119	[7.81226110458374, 10.516571044921875]	29.6699854710605	ok
ed2de53		cbei	2	0	200	0.09	0.0002	3815.265869140625	-3818.484744965493	[0.0, -0.050135672092437744]	35.602269042050466	ok
ed2de53	best_aggregate	ALL	0	2	0	0.0	0.0	717.4575071334839	-inf	[]	0.0	ok
ed2de53		cmc	5	0	200	0.05	0.0003	32.98248291015625	-41.02967247232675	[-1.215623378753662, -7.103984671630315e-07, 1.9625193090178072e-05, 0.0002856201317626983, -1.2155532836914062]	34.82259674195666	ok
ed2de53		liley	3	0	200	0.05	0.0003	657.9716186523438	-662.7999323896461	[6.649465560913086, -1.3488267541106325e-05, 0.651462733745575]	44.43813096405938	ok
ed2de53		liley	2	0	200	0.05	0.0003	754.7424926757812	-757.9613685006494	[6.627811908721924, -1.8056331100524403e-05]	38.21901481295936	ok
ed2de53		rrw	2	0	200	0.01	0.0003	2688.45458984375	-2691.673465668618	[1.141837477684021, 1.1089258193969727]	29.72857517306693	ok
ed2de53		rrw	2	0	200	0.05	0.0003	2691.36328125	-2694.582157074868	[0.40763264894485474, 0.3825208246707916]	29.795379859977402	ok
ed2de53		rrw	2	0	200	0.05	0.0003	1031.164306640625	-1034.3831824654933	[6.012660503387451, -4.581779479980469]	30.938422658946365	ok
ed2de53		cbei	2	0	200	0.05	0.0003	3798.98095703125	-3802.199832856118	[0.0, -0.06350783258676529]	35.7251820480451	ok
ed2de53		cbei	3	0	200	0.05	0.0003	3798.98095703125	-3803.8092707685523	[0.0, -0.06350627541542053, 0.0010035798186436296]	37.80364878405817	ok
ed2de53	best_aggregate	ALL	0	2	0	0.0	0.0	1380.2748413085938	-inf	[]	0.0	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	liley	5	2	200	0.05	0.0003	61.73426818847656	-69.78145775064706	[0.02539617009460926, -0.012040120549499989, -4.743363380432129, -3.389246785445721e-07, -8.832756748233805e-07]	41.52253669500351	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	liley	5	2	200	0.05	0.0003	61.737953186035156	-69.78514274820566	[0.02539810724556446, -0.012049486860632896, -4.74350118637085, -3.391191967239138e-07, -8.840768259688048e-07]	41.62929321301635	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	cmc	5	2	200	0.05	0.0003	18.699270248413086	-26.746459810583588	[-2.421637535095215, 1.8980988443217939e-06, 4.0912909753387794e-05, 0.001673364546149969, 1.3967182894703e-06]	30.22481039899867	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	cmc	5	2	200	0.05	0.0003	18.701318740844727	-26.748508303015228	[-2.4216701984405518, 1.8976619458044297e-06, 4.088802234036848e-05, 0.0016952500445768237, 1.3966335927761975e-06]	30.201509585953318	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	rrw	4	2	200	0.05	0.0003	207.51388549804688	-213.9516371477833	[11.814250946044922, -2.3672871589660645, 4.010315478808479e-06, -8.627057468402199e-07]	31.900857056025416	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	rrw	4	2	200	0.05	0.0003	207.38198852539062	-213.81974017512704	[11.816468238830566, -2.3671512603759766, 4.016298589704093e-06, -8.626565772829053e-07]	31.6208017290337	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	cbei	4	2	200	0.05	0.0003	1898.6002197265625	-1905.0379713762989	[0.01652584969997406, 0.00012596705346368253, -1.0414375066757202, -0.003462732071056962]	40.22119172906969	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	cbei	4	2	200	0.05	0.0003	1899.6434326171875	-1906.0811842669239	[0.05913880094885826, 7.497821934521198e-05, -1.3996399641036987, -0.0011596480617299676]	39.88607322203461	ok
ed2de53	cmc5_liley5_rrw_cbei_connectivity_params	ALL	0	2	0	0.0	0.0	546.7515420913696	-inf	[]	0.0	ok
ed2de53	cosine_lr_broader_params	liley	5	2	250	0.04	0.0002	22.996522903442383	-31.043712465612884	[0.002207911340519786, 4.0323062222569206e-08, -1.6240303324366323e-08, -1.9278595447540283, 3.066298246383667]	52.72317070001736	ok
ed2de53	cosine_lr_broader_params	liley	5	2	250	0.04	0.0002	22.997753143310547	-31.04494270548105	[0.0022080624476075172, 4.0325200956203844e-08, -1.6235974342748705e-08, -1.9278521537780762, 3.0663068294525146]	52.69258728099521	ok
ed2de53	cosine_lr_broader_params	cmc	5	2	250	0.04	0.0002	17.232105255126953	-25.279294817297455	[-1.2141367197036743, -1.2140134572982788, 4.1227260226150975e-05, 2.9683420166293217e-08, 0.00026848018751479685]	42.00452874903567	ok
ed2de53	cosine_lr_broader_params	cmc	5	2	250	0.04	0.0002	17.230276107788086	-25.277465669958588	[-1.214154601097107, -1.214030146598816, 4.122426616959274e-05, 2.9665349288166e-08, 0.00026806368259713054]	42.019248493015766	ok
ed2de53	cosine_lr_broader_params	rrw	5	2	250	0.04	0.0002	491.06634521484375	-499.11353477701425	[6.212395191192627, -4.168171405792236, 0.013258733786642551, -2.105990643030964e-05, -0.0028151508886367083]	41.45833220903296	ok
ed2de53	cosine_lr_broader_params	rrw	5	2	250	0.04	0.0002	491.0666198730469	-499.1138094352174	[6.212421894073486, -4.167877197265625, 0.013256031088531017, -2.1058182028355077e-05, -0.002813879167661071]	41.349931275937706	ok
ed2de53	cosine_lr_broader_params	cbei	5	2	250	0.04	0.0002	829.3768920898438	-837.4240816520143	[-0.7325297594070435, -1.9828563679880062e-08, 4.5574564933776855, -2.7070610523223877, 3.5151844024658203]	58.347272356040776	ok
ed2de53	cosine_lr_broader_params	cbei	5	2	250	0.04	0.0002	1896.209228515625	-1904.2564180777954	[-0.055087387561798096, 0.0002716445305850357, -0.8738886117935181, -0.44253209233283997, 0.3243233859539032]	58.480863319011405	ok
ed2de53	warmup_lr_intrinsic_params	liley	5	2	250	0.06	0.0003	39.330780029296875	-47.37796959146738	[-0.000512316357344389, -0.00043823494343087077, 0.5113335847854614, -2.6394176483154297, -4.5840582847595215]	64.3898849269608	ok
ed2de53	warmup_lr_intrinsic_params	liley	5	2	250	0.06	0.0003	39.332698822021484	-47.379888384191986	[-0.002929015550762415, 0.0003839928249362856, 0.5113357901573181, -2.6394765377044678, -4.5842132568359375]	64.36641885200515	ok
ed2de53	warmup_lr_intrinsic_params	cmc	5	2	250	0.06	0.0003	8.27377700805664	-16.320966570227142	[-1.3392972946166992, -1.3390541076660156, 3.3957887353608385e-05, 2.405698537826538, 0.0004214112996123731]	49.59692099399399	ok
ed2de53	warmup_lr_intrinsic_params	cmc	5	2	250	0.06	0.0003	8.283449172973633	-16.330638735144134	[-1.3400131464004517, -1.339774250984192, 0.0002381385420449078, 2.403491258621216, 0.0006345453439280391]	49.582135481061414	ok
ed2de53	warmup_lr_intrinsic_params	rrw	5	2	250	0.06	0.0003	nan	nan	[nan, nan, nan, nan, nan]	63.058729253010824	ok
ed2de53	warmup_lr_intrinsic_params	rrw	5	2	250	0.06	0.0003	nan	nan	[nan, nan, nan, nan, nan]	63.20642791001592	ok
ed2de53	warmup_lr_intrinsic_params	cbei	5	2	250	0.06	0.0003	42.01230239868164	-50.05949196085214	[0.0, -0.6179781556129456, -8.066064083322999e-07, 13.732242584228516, -0.0003678685752674937]	42.68271162698511	ok
ed2de53	warmup_lr_intrinsic_params	cbei	5	2	250	0.06	0.0003	42.01200866699219	-50.05919822916269	[0.0, -0.6166865825653076, -3.3679339139780495e-06, 13.732259750366211, 0.00011851520685013384]	42.802232407964766	ok
ed2de53	high_lr_minimal_params	liley	3	2	300	0.08	0.0001	33.773704528808594	-38.602018266110896	[12.029467582702637, 5.218584675503735e-09, 1.0681644901922027e-08]	54.214361813967116	ok
ed2de53	high_lr_minimal_params	liley	3	2	300	0.08	0.0001	33.77634811401367	-38.604661851315974	[12.029559135437012, 5.219557230873306e-09, 1.068137045479034e-08]	53.97122484911233	ok
ed2de53	high_lr_minimal_params	cmc	3	2	300	0.08	0.0001	16.12104606628418	-20.949359803586482	[-1.2164459228515625, -1.216257095336914, 0.00015338191587943584]	44.32482326205354	ok
ed2de53	high_lr_minimal_params	cmc	3	2	300	0.08	0.0001	16.12355613708496	-20.951869874387263	[-1.21641206741333, -1.2162232398986816, 0.00015334739873651415]	44.22387341898866	ok
ed2de53	high_lr_minimal_params	rrw	3	2	300	0.08	0.0001	135.78033447265625	-140.60864820995855	[15.577712059020996, -2.7197608947753906, -2.7029647753806785e-05]	43.71280672494322	ok
ed2de53	high_lr_minimal_params	rrw	3	2	300	0.08	0.0001	135.80123901367188	-140.62955275097417	[15.562989234924316, -2.71968936920166, -2.711290835577529e-05]	43.62951160897501	ok
ed2de53	high_lr_minimal_params	cbei	3	2	300	0.08	0.0001	1865.056884765625	-1869.8851985029273	[-0.10751282423734665, 0.002171882661059499, -4.081995964050293]	53.22522897005547	ok
ed2de53	high_lr_minimal_params	cbei	3	2	300	0.08	0.0001	1866.5867919921875	-1871.4151057294898	[-0.08489614725112915, 0.002190906787291169, -4.079501628875732]	53.53846036607865	ok
ed2de53	mixed_params_cosine_low_noise	liley	5	2	200	0.05	0.00015	22.372846603393555	-30.420036165564056	[0.00014429671864490956, 8.254272643171134e-07, -1.826545000076294, 0.6158838272094727, 2.762592077255249]	48.371341465972364	ok
ed2de53	mixed_params_cosine_low_noise	liley	5	2	200	0.05	0.00015	22.377782821655273	-30.424972383825775	[0.0001442716020392254, 8.254488079728617e-07, -1.8265655040740967, 0.6158584356307983, 2.762648582458496]	48.33062455803156	ok
ed2de53	mixed_params_cosine_low_noise	cmc	5	2	200	0.05	0.00015	17.78748893737793	-25.83467849954843	[-0.966046154499054, -8.433921721007209e-07, 7.038413514237618e-06, -0.9659939408302307, -0.638840913772583]	40.54570651601534	ok
ed2de53	mixed_params_cosine_low_noise	cmc	5	2	200	0.05	0.00015	17.792003631591797	-25.8391931937623	[-0.9660641551017761, -8.433908647020871e-07, 7.041347089398187e-06, -0.9660112857818604, -0.6388128399848938]	40.81347122997977	ok
ed2de53	mixed_params_cosine_low_noise	rrw	5	2	200	0.05	0.00015	1133.6353759765625	-1141.682565538733	[2.409583806991577, -3.6400997638702393, 0.7977656126022339, 0.7468819618225098, 0.9353088140487671]	50.11083218897693	ok
ed2de53	mixed_params_cosine_low_noise	rrw	5	2	200	0.05	0.00015	1133.584716796875	-1141.6319063590454	[2.4095633029937744, -3.639930486679077, 0.797717273235321, 0.746834397315979, 0.9352937340736389]	49.49118449096568	ok
ed2de53	drive_connectivity_cosine_lr	liley	5	2	250	0.08	0.0003	61.73247146606445	-69.77966102823495	[0.02539132349193096, 8.054855982209119e-08, -0.012099954299628735, 9.463875016990642e-07, -4.744620323181152]	51.5635659720283	ok
ed2de53	drive_connectivity_cosine_lr	liley	5	2	250	0.08	0.0003	61.73759460449219	-69.78478416666269	[0.0253946203738451, 8.055536682149977e-08, -0.012111937627196312, 9.465270522923674e-07, -4.744776725769043]	51.3898513520835	ok
ed2de53	drive_connectivity_cosine_lr	cmc	5	2	250	0.08	0.0003	17.228403091430664	-25.275592653601166	[-1.2141929864883423, -1.2139841318130493, 4.1162111301673576e-05, -2.2510436181732985e-08, 0.0002699183241929859]	42.28950177796651	ok
ed2de53	drive_connectivity_cosine_lr	cmc	5	2	250	0.08	0.0003	17.23174285888672	-25.27893242105722	[-1.2141931056976318, -1.2139850854873657, 4.1173847421305254e-05, -2.2509578201379554e-08, 0.0002712834975682199]	42.32424921402708	ok
ed2de53	drive_connectivity_cosine_lr	rrw	5	2	250	0.08	0.0003	222.46221923828125	-230.50940880045175	[5.4683451652526855, 11.327670097351074, -1.3687138557434082, -0.00554612884297967, 1.02842157012617e-09]	38.307870890945196	ok
ed2de53	drive_connectivity_cosine_lr	rrw	5	2	250	0.08	0.0003	222.34352111816406	-230.39071068033456	[5.468075752258301, 11.327492713928223, -1.3687825202941895, -0.005543306935578585, 1.0303951025747438e-09]	38.33296650403645	ok
ed2de53	drive_connectivity_cosine_lr	cbei	5	2	250	0.08	0.0003	1898.60009765625	-1906.6472872184204	[0.0, 0.016525130718946457, 0.00012620708730537444, -1.0414565801620483, -0.003463219152763486]	48.337461597053334	ok
ed2de53	drive_connectivity_cosine_lr	cbei	5	2	250	0.08	0.0003	1899.6434326171875	-1907.690622179358	[0.0, 0.05914289876818657, 7.532927702413872e-05, -1.3996211290359497, -0.001160038635134697]	48.73361734102946	ok
ed2de53	drive_connectivity_cosine_lr	ALL	0	2	0	0.0	0.0	550.1224353313446	-inf	[]	0.0	ok
ed2de53	timeconstants_warmup_lr	liley	5	2	250	0.06	0.0002	18.9359130859375	-26.983102648108	[-1.5338826179504395, 0.0011744708754122257, 3.650632381439209, 0.002419771859422326, 1.7830112483352423e-05]	50.85600574000273	ok
ed2de53	timeconstants_warmup_lr	liley	5	2	250	0.06	0.0002	18.93689727783203	-26.984086840002533	[-1.5338636636734009, 0.0034288926981389523, 3.6506307125091553, 0.0024193287827074528, 1.6633712220937014e-05]	50.78000908601098	ok
ed2de53	timeconstants_warmup_lr	cmc	5	2	250	0.06	0.0002	3.4968931674957275	-11.54408272966623	[-0.6394971013069153, 3.847769260406494, 6.399047560989857e-05, -0.6393656134605408, 0.004586559254676104]	49.52167095209006	ok
ed2de53	timeconstants_warmup_lr	cmc	5	2	250	0.06	0.0002	3.496873378753662	-11.544062940924164	[-0.6395564079284668, 3.8478105068206787, -0.0013862987980246544, -0.6394303441047668, 0.0001729338546283543]	49.410939585999586	ok
ed2de53	timeconstants_warmup_lr	rrw	5	2	250	0.06	0.0002	130.0585479736328	-138.1057375358033	[5.077066421508789, 3.5610220432281494, 9.145403861999512, -3.2776591777801514, 0.9386793971061707]	58.8197407660773	ok
ed2de53	timeconstants_warmup_lr	rrw	5	2	250	0.06	0.0002	130.10850524902344	-138.15569481119394	[5.073395252227783, 3.5585432052612305, 9.131598472595215, -3.2795045375823975, 0.939376175403595]	58.99994352599606	ok
ed2de53	timeconstants_warmup_lr	cbei	5	2	250	0.06	0.0002	1892.1925048828125	-1900.239694444983	[-0.5452120900154114, 0.24386949837207794, 0.4396165907382965, -0.41016167402267456, 0.0]	61.358206353965215	ok
ed2de53	timeconstants_warmup_lr	cbei	5	2	250	0.06	0.0002	1896.0440673828125	-1904.091256944983	[-0.5273470282554626, 0.3442205488681793, 0.4176088273525238, -0.4926471710205078, 0.0]	61.4770951209357	ok
ed2de53	timeconstants_warmup_lr	ALL	0	2	0	0.0	0.0	511.6587752997875	-inf	[]	0.0	ok
ed2de53	minimal3_high_lr_cosine	liley	3	2	300	0.1	0.0001	33.772254943847656	-38.60056868114996	[12.029051780700684, 8.1814643948519e-09, -1.4088785249555258e-08]	54.094699008972384	ok
ed2de53	minimal3_high_lr_cosine	liley	3	2	300	0.1	0.0001	33.77510070800781	-38.603414445310115	[12.02914810180664, 8.181697097597862e-09, -1.4088014310686958e-08]	54.309590906021185	ok
ed2de53	minimal3_high_lr_cosine	cmc	3	2	300	0.1	0.0001	16.123802185058594	-20.952115922360896	[-1.2164897918701172, -1.2162247896194458, 0.00015313005133066326]	44.31515783397481	ok
ed2de53	minimal3_high_lr_cosine	cmc	3	2	300	0.1	0.0001	16.123613357543945	-20.951927094846248	[-1.216487169265747, -1.2162166833877563, 0.0001531511079519987]	44.464110010070726	ok
ed2de53	minimal3_high_lr_cosine	rrw	3	2	300	0.1	0.0001	135.4701385498047	-140.29845228710698	[15.336288452148438, -1.9694679975509644, 0.1697549819946289]	43.75464990606997	ok
ed2de53	minimal3_high_lr_cosine	rrw	3	2	300	0.1	0.0001	135.48951721191406	-140.31783094921636	[15.325756072998047, -1.9693124294281006, 0.16992761194705963]	43.55644239508547	ok
ed2de53	minimal3_high_lr_cosine	cbei	3	2	300	0.1	0.0001	1912.985107421875	-1917.8134211591773	[0.0, -0.06608118116855621, 0.0019754800014197826]	53.12435543304309	ok
ed2de53	minimal3_high_lr_cosine	cbei	3	2	300	0.1	0.0001	1914.3170166015625	-1919.1453303388648	[0.0, -0.027560632675886154, 0.0020376567263156176]	53.39945023297332	ok
ed2de53	minimal3_high_lr_cosine	ALL	0	2	0	0.0	0.0	524.7570688724518	-inf	[]	0.0	ok
ed2de53	broad6_moderate_lr_cosine	liley	6	2	200	0.05	0.0005	23.075069427490234	-32.73169690209484	[0.002222222974523902, 3.6367697475725436e-07, 7.882173918005719e-07, -8.789756975602359e-07, -2.0397350788116455, 2.9722840785980225]	48.399092022911645	ok
ed2de53	broad6_moderate_lr_cosine	liley	6	2	200	0.05	0.0005	23.07793617248535	-32.734563647089956	[0.0022224788554012775, 3.6360731314744044e-07, 7.882472345954739e-07, -8.789724006419419e-07, -2.0397720336914062, 2.9723432064056396]	48.1209820889635	ok
ed2de53	broad6_moderate_lr_cosine	cmc	6	2	200	0.05	0.0005	17.76677703857422	-27.42340451317882	[-0.9771499037742615, -0.9770928025245667, 2.9903299946454354e-05, -0.612280547618866, -8.424132147411001e-07, 0.00021315578487701714]	42.77771232603118	ok
ed2de53	broad_params_cosine_lr	liley	6	2	250	0.04	0.0002	19.156591415405273	-28.813218890009875	[0.002860380569472909, 4.0394507294649884e-08, 2.4506670470714198e-08, -2.027690887451172, -3.462974973444943e-08, 3.2072253227233887]	54.50713506899774	ok
ed2de53	broad_params_cosine_lr	liley	6	2	250	0.04	0.0002	19.158464431762695	-28.815091906367297	[0.002860441105440259, 4.039621614992939e-08, 2.454691916398133e-08, -2.0276873111724854, -3.4638063084457826e-08, 3.2072255611419678]	54.67995268001687	ok
ed2de53	broad_params_cosine_lr	cmc	6	2	250	0.04	0.0002	16.409404754638672	-26.066032229243273	[-1.2157989740371704, -1.2157304286956787, 8.792492735665292e-05, 1.2588881759256765e-07, 2.2855027054902166e-05, 0.00031386129558086395]	45.02322205598466	ok
ed2de53	broad_params_cosine_lr	cmc	6	2	250	0.04	0.0002	16.41101837158203	-26.067645846186632	[-1.2158125638961792, -1.2157436609268188, 8.791354048298672e-05, 1.2584594344389188e-07, 2.2850706955068745e-05, 0.00031471115653403103]	44.781559102004394	ok
ed2de53	broad_params_cosine_lr	rrw	6	2	250	0.04	0.0002	273.4739074707031	-283.1305349453077	[6.5651445388793945, -4.328749656677246, 0.011750621721148491, -2.6456180421519093e-05, -0.009239684790372849, 1.4267905950546265]	58.383038548985496	ok
ed2de53	broad_params_cosine_lr	rrw	6	2	250	0.04	0.0002	273.4543762207031	-283.1110036953077	[6.565275192260742, -4.328639507293701, 0.011765783652663231, -2.6505722416914068e-05, -0.009238536469638348, 1.4269039630889893]	58.1592033279594	ok
ed2de53	broad_params_cosine_lr	cbei	6	2	250	0.04	0.0002	791.87744140625	-801.5340688808546	[-0.22315269708633423, 3.2841452224374734e-08, 4.531448841094971, -6.902553195686778e-06, -2.7679436206817627, 3.60014009475708]	59.63409502606373	ok
ed2de53	broad_params_cosine_lr	cbei	6	2	250	0.04	0.0002	1895.7666015625	-1905.4232290371046	[-0.034180331975221634, 0.00017887403373606503, -1.4057910442352295, -0.004089642316102982, -0.43536749482154846, 0.5040945410728455]	59.729768595076166	ok
ed2de53	broad_params_cosine_lr	ALL	0	2	0	0.0	0.0	413.2134757041931	-inf	[]	0.0	ok
ed2de53	minimal_params_warmup_lr	liley	3	2	300	0.06	0.0001	30.101451873779297	-34.9297656110816	[10.103915214538574, -0.000285714166238904, -2.3792011737823486]	56.02799361094367	ok
ed2de53	minimal_params_warmup_lr	liley	3	2	300	0.06	0.0001	30.103023529052734	-34.93133726635504	[10.10399055480957, -0.00033140595769509673, -2.379127264022827]	55.89656606898643	ok
ed2de53	minimal_params_warmup_lr	cmc	3	2	300	0.06	0.0001	16.124589920043945	-20.952903657346248	[-1.216493010520935, -1.2163059711456299, 0.0007233531214296818]	44.254419706063345	ok
ed2de53	minimal_params_warmup_lr	cmc	3	2	300	0.06	0.0001	16.123817443847656	-20.95213118114996	[-1.2164744138717651, -1.216283917427063, 0.005354390945285559]	44.33427871100139	ok
ed2de53	minimal_params_warmup_lr	rrw	3	2	300	0.06	0.0001	135.7647705078125	-140.5930842451148	[15.51161003112793, -2.6577553749084473, -0.0005526018212549388]	43.595036307000555	ok
ed2de53	minimal_params_warmup_lr	rrw	3	2	300	0.06	0.0001	135.78494262695312	-140.61325636425542	[15.497506141662598, -2.657662868499756, -0.0005515145603567362]	43.570274146972224	ok
ed2de53	minimal_params_warmup_lr	cbei	3	2	300	0.06	0.0001	1897.84130859375	-1902.6696223310523	[-0.5182611346244812, 0.008992058224976063, -0.512053370475769]	58.31181290396489	ok
ed2de53	minimal_params_warmup_lr	cbei	3	2	300	0.06	0.0001	1900.0689697265625	-1904.8972834638648	[-0.47322341799736023, 0.0064780269749462605, -0.499620646238327]	58.46985664789099	ok
ed2de53	minimal_params_warmup_lr	ALL	0	2	0	0.0	0.0	520.2391092777252	-inf	[]	0.0	ok
ed2de53	broad_params_cosine_lr	liley	6	2	250	0.04	0.0002	19.156591415405273	-28.813218890009875	[0.002860380569472909, 4.0394507294649884e-08, 2.4506670470714198e-08, -2.027690887451172, -3.462974973444943e-08, 3.2072253227233887]	54.54955250502098	ok
ed2de53	broad_params_cosine_lr	liley	6	2	250	0.04	0.0002	19.158464431762695	-28.815091906367297	[0.002860441105440259, 4.039621614992939e-08, 2.454691916398133e-08, -2.0276873111724854, -3.4638063084457826e-08, 3.2072255611419678]	54.443363463971764	ok
